fecha ;hora;temperatura;Humedad Relativa;PresionAtmosferica;RadiacionSolar;Velocidad;Potencia
1/2/2016;9:14:06;25.796;87.437;1013.37;699.785;0.32;-400.264
1/2/2016;9:15:06;25.804;87.574;1013.37;636.319;0.367;-400.257
1/2/2016;9:16:06;25.813;87.71;1013.37;627.465;0.867;-400.273
1/2/2016;9:17:06;25.81;87.66;1013.36;615.168;0.141;-400.265
1/2/2016;9:18:06;25.798;87.836;1013.36;651.55;0.008;-400.292
1/2/2016;9:19:06;25.799;87.861;1013.36;695.487;0.766;-400.227
1/2/2016;9:20:06;25.79;87.874;1013.36;702.127;0.75;-369.873
1/2/2016;9:21:06;25.789;87.917;1013.36;704.047;0.945;-383.101
1/2/2016;9:22:06;25.785;87.905;1013.36;702.543;0.211;-393.314
1/2/2016;9:23:06;25.796;87.921;1013.36;703.521;0.031;-396.322
1/2/2016;9:24:06;25.813;87.866;1013.36;697.817;0.211;-397.947
1/2/2016;9:25:06;25.818;87.738;1013.36;703.884;1.438;-398.874
1/2/2016;9:26:06;25.812;87.48;1013.36;698.776;0.359;-398.844
1/2/2016;9:27:06;25.797;87.635;1013.36;695.283;0.672;-39.93
1/2/2016;9:28:06;25.802;87.758;1013.36;692.003;0.18;-399.273
1/2/2016;9:29:06;25.817;87.817;1013.36;683.294;0.719;-39.94
1/2/2016;9:30:06;25.841;87.731;1013.36;679.686;0.203;-399.382
1/2/2016;9:31:06;25.837;87.613;1013.36;678.834;0.391;-399.389
1/2/2016;9:32:06;25.827;87.675;1013.36;671.168;0.273;-399.449
1/2/2016;9:33:06;25.821;87.616;1013.36;671.16;0.617;-399.519
1/2/2016;9:34:06;25.804;87.34;1013.36;662.489;0.359;-399.512
1/2/2016;9:35:06;25.794;87.419;1013.36;672.828;0.078;-399.587
1/2/2016;9:36:06;25.804;87.39;1013.36;630.213;0.328;-399.647
1/2/2016;9:37:06;25.817;87.086;1013.36;611.748;0.789;-399.592
1/2/2016;9:38:06;25.814;86.815;1013.36;636.834;0.227;-399.647
1/2/2016;9:39:06;25.81;86.819;1013.36;660.237;1.07;-399.571
1/2/2016;9:40:06;25.79;86.891;1013.36;670.596;1.125;-399.637
1/2/2016;9:41:06;25.766;87.007;1013.36;680.642;0.172;-399.655
1/2/2016;9:42:06;25.767;87.196;1013.36;680.711;0.555;-399.694
1/2/2016;9:43:06;25.771;87.078;1013.36;676.794;0.156;-399.658
1/2/2016;9:44:06;25.773;87.176;1013.36;677.19;0.312;-399.706
1/2/2016;9:45:06;25.782;87.228;1013.36;680.781;0.344;-399.682
1/2/2016;9:46:06;25.793;87.157;1013.36;689.372;0.617;-39.973
1/2/2016;9:47:06;25.803;87.166;1013.35;693.454;0.234;-399.679
1/2/2016;9:48:06;25.804;87.232;1013.35;696.063;0.234;-399.679
1/2/2016;9:49:06;25.799;86.959;1013.35;690.272;0.875;-399.767
1/2/2016;9:50:06;25.792;86.997;1013.35;690.078;0.164;-399.802
1/2/2016;9:51:06;25.79;86.878;1013.35;683.979;0.625;-399.769
1/2/2016;9:52:06;25.786;86.873;1013.35;682.064;0.367;-399.933
1/2/2016;9:53:06;25.786;86.855;1013.35;688.865;0.102;-399.751
1/2/2016;9:54:06;25.783;87.035;1013.35;689.19;0.492;-399.961
1/2/2016;9:55:06;25.771;87.131;1013.35;682.14;0.406;-399.785
1/2/2016;9:56:06;25.776;87.075;1013.35;670.494;0.688;-399.872
1/2/2016;9:57:06;25.78;87.086;1013.35;665.818;0.172;-399.871
1/2/2016;9:58:06;25.781;87.165;1013.35;657.299;0;-399.985
1/2/2016;9:59:06;25.776;87.159;1013.35;655.243;1.305;-399.965
1/2/2016;10:00:07;25.766;87.311;1013.35;661.361;0.359;-399.997
1/2/2016;10:01:06;25.759;87.384;1013.35;588.042;0.258;-399.826
1/2/2016;10:02:06;25.749;87.486;1013.35;448.078;0.422;-400.001
1/2/2016;10:03:06;25.743;87.678;1013.35;548.688;0.062;-39.989
1/2/2016;10:04:06;25.75;87.83;1013.35;341.53;0.477;-400.007
1/2/2016;10:05:06;25.756;87.787;1013.35;507.659;0.289;-399.871
1/2/2016;10:06:06;25.762;87.74;1013.35;613.657;0;-400.025
1/2/2016;10:07:06;25.781;87.785;1013.35;637.284;0.156;-399.914
1/2/2016;10:08:06;25.793;87.812;1013.35;625.58;0.328;-399.917
1/2/2016;10:09:06;25.787;87.78;1013.35;570.942;0.141;-399.905
1/2/2016;10:10:06;25.793;87.771;1013.35;501.009;0.914;-39.992
1/2/2016;10:11:06;25.794;87.693;1013.35;362.48;0.43;-399.963
1/2/2016;10:12:06;25.796;87.729;1013.35;310.608;1.141;-399.991
1/2/2016;10:13:06;25.801;87.733;1013.35;344.958;0.195;-400.112
1/2/2016;10:14:06;25.791;87.86;1013.35;335.315;0.125;-40
1/2/2016;10:15:06;25.788;88.074;1013.35;339.835;0.109;-40.009
1/2/2016;10:16:06;25.782;88.032;1013.35;294.019;0.172;-400.043
1/2/2016;10:17:06;25.777;87.861;1013.35;287.713;0.508;-400.066
1/2/2016;10:18:06;25.765;87.728;1013.35;297.294;0.383;-400.032
1/2/2016;10:19:06;25.76;87.963;1013.35;361.138;0.695;-400.042
1/2/2016;10:20:06;25.744;88.104;1013.35;424.091;0.578;-400.038
1/2/2016;10:21:06;25.74;88.222;1013.35;416.391;1.023;-400.048
1/2/2016;10:22:06;25.74;88.304;1013.35;358.128;0.727;-40.008
1/2/2016;10:23:06;25.738;88.322;1013.35;327.98;0.367;-400.064
1/2/2016;10:24:06;25.744;88.213;1013.35;315.136;0.805;-40.007
1/2/2016;10:25:06;25.754;87.957;1013.35;285.328;0.68;-400.197
1/2/2016;10:26:06;25.754;87.901;1013.35;305.323;0.562;-400.076
1/2/2016;10:27:06;25.745;88.036;1013.35;353.1;0.172;-400.199
1/2/2016;10:28:06;25.747;88.016;1013.35;374.307;0.883;-400.103
1/2/2016;10:29:06;25.751;88.013;1013.35;269.469;0.352;-400.124
1/2/2016;10:30:06;25.747;87.982;1013.35;231.414;0.055;-400.055
1/2/2016;10:31:06;25.758;88.059;1013.35;217.547;0.016;-400.136
1/2/2016;10:32:06;25.776;87.986;1013.35;204.8;0.031;-40.011
1/2/2016;10:33:06;25.773;87.775;1013.35;192.32;0.539;-400.167
1/2/2016;10:34:06;25.756;87.542;1013.35;177.305;0.625;-400.227
1/2/2016;10:35:06;25.741;87.759;1013.35;159.86;0.273;-400.192
1/2/2016;10:36:06;25.731;87.772;1013.35;139.447;0.516;-400.191
1/2/2016;10:37:06;25.713;87.852;1013.35;124.562;0.922;-400.229
1/2/2016;10:38:06;25.697;88.022;1013.35;113.617;0.062;-400.197
1/2/2016;10:39:06;25.696;88.107;1013.35;106.154;0.195;-400.312
1/2/2016;10:40:06;25.691;88.141;1013.35;101.445;1.242;-400.206
1/2/2016;10:41:06;25.695;88.213;1013.35;96.828;0.539;-400.328
1/2/2016;10:42:06;25.693;88.209;1013.35;91.083;0.633;-40.024
1/2/2016;10:43:06;25.69;88.24;1013.35;85.08;0.773;-400.237
1/2/2016;10:44:06;25.699;88.332;1013.35;79.389;0.172;-400.243
1/2/2016;10:45:06;25.7;88.337;1013.35;73.969;0.797;-40.032
1/2/2016;10:46:06;25.684;88.607;1013.35;69.387;1.016;-40.023
1/2/2016;10:47:06;25.666;88.85;1013.34;66.838;0.227;-400.221
1/2/2016;10:48:06;25.662;89.032;1013.34;63.441;0.672;-40.017
1/2/2016;10:49:06;25.658;89.07;1013.34;60.442;0.852;-400.349
1/2/2016;10:50:06;25.652;89.143;1013.34;57.872;0.141;-400.371
1/2/2016;10:51:06;25.651;89.318;1013.34;55.433;0.172;-400.392
1/2/2016;10:52:06;25.666;89.237;1013.34;53.531;0.453;-400.275
1/2/2016;10:53:06;25.685;89.265;1013.34;51.935;0.961;-40.033
1/2/2016;10:54:06;25.685;89.273;1013.34;49.493;0.984;-400.218
1/2/2016;10:55:06;25.683;89.476;1013.34;47.222;1.117;-40.036
1/2/2016;10:56:06;25.69;89.564;1013.34;45.058;0.172;-400.319
1/2/2016;10:57:06;25.683;89.719;1013.34;43.013;1.047;-400.378
1/2/2016;10:58:06;25.648;90.122;1013.34;41.493;1.047;-400.393
1/2/2016;10:59:06;25.632;90.484;1013.34;40.404;1;-40.039
1/2/2016;11:00:07;25.623;90.733;1013.34;39.148;1.344;-400.361
1/2/2016;11:01:06;25.608;91.048;1013.34;37.927;0.727;-400.382
1/2/2016;11:02:06;25.581;91.636;1013.34;36.966;1.102;-40.043
1/2/2016;11:03:06;25.571;91.871;1013.34;35.873;0.648;-400.461
1/2/2016;11:04:06;25.569;91.934;1013.34;35.019;0.305;-400.333
1/2/2016;11:05:06;25.567;92.013;1013.34;34.28;1.234;-400.465
1/2/2016;11:06:06;25.544;92.096;1013.34;32.909;2.508;-400.356
1/2/2016;11:07:06;25.503;92.534;1013.34;32.014;1.328;-400.428
1/2/2016;11:08:06;25.465;92.514;1013.34;31.562;1.742;-400.351
1/2/2016;11:09:06;25.445;92.921;1013.34;31.889;0.609;-400.405
1/2/2016;11:10:06;25.463;93.256;1013.34;31.663;1.117;-400.485
1/2/2016;11:11:06;25.47;93.179;1013.34;31.444;0.617;-400.295
1/2/2016;11:12:06;25.463;93.259;1013.34;31.749;0.07;-400.428
1/2/2016;11:13:06;25.477;93.133;1013.34;32.537;0.094;-400.438
1/2/2016;11:14:06;25.485;93.182;1013.34;33.377;0.117;-400.339
1/2/2016;11:15:06;25.494;93.162;1013.34;34.766;0.078;-400.297
1/2/2016;11:16:06;25.475;93.808;1013.34;36.692;0.352;-400.368
1/2/2016;11:17:06;25.45;94.168;1013.33;38.491;0.992;-400.514
1/2/2016;11:18:06;25.427;94.473;1013.33;40.579;0.086;-400.352
1/2/2016;11:19:06;25.435;94.679;1013.33;43.116;0;-400.389
1/2/2016;11:20:06;25.449;94.646;1013.33;44.678;0;-400.495
1/2/2016;11:21:06;25.454;94.473;1013.33;45.098;0.055;-40.046
1/2/2016;11:22:06;25.456;94.516;1013.33;45.219;0.602;-400.446
1/2/2016;11:23:06;25.426;94.648;1013.33;45.957;0.016;-400.467
1/2/2016;11:24:06;25.423;94.883;1013.33;46.942;0.031;-400.566
1/2/2016;11:25:06;25.435;94.985;1013.33;47.799;0.031;-400.485
1/2/2016;11:26:06;25.445;94.879;1013.33;49.26;0.031;-400.467
1/2/2016;11:27:06;25.455;94.962;1013.33;50.159;0.008;-400.518
1/2/2016;11:28:06;25.467;95.089;1013.33;51.589;0;-400.555
1/2/2016;11:29:06;25.467;94.617;1013.33;53.988;0.211;-400.482
1/2/2016;11:30:06;25.452;94.431;1013.33;53.74;0.352;-400.494
1/2/2016;11:31:06;25.422;94.28;1013.33;53.487;1.242;-400.515
1/2/2016;11:32:06;25.393;94.64;1013.33;54.609;0.375;-400.436
1/2/2016;11:33:06;25.389;94.884;1013.33;55.962;0.086;-400.388
1/2/2016;11:34:06;25.394;94.963;1013.33;57.569;0.031;-400.478
1/2/2016;11:35:06;25.391;94.987;1013.33;58.962;0.016;-400.504
1/2/2016;11:36:06;25.387;95.077;1013.33;60.523;0;-400.429
1/2/2016;11:37:06;25.386;95.172;1013.33;61.48;0;-400.507
1/2/2016;11:38:06;25.375;95.062;1013.33;61.71;0;-400.514
1/2/2016;11:39:06;25.382;95.086;1013.33;62.181;0;-400.425
1/2/2016;11:40:06;25.379;94.934;1013.33;62.002;0.039;-400.514
1/2/2016;11:41:06;25.393;95.101;1013.33;61.616;0;-400.424
1/2/2016;11:42:06;25.426;94.97;1013.33;61.098;0.047;-400.519
1/2/2016;11:43:06;25.442;94.898;1013.33;60.517;0;-400.559
1/2/2016;11:44:06;25.478;95.165;1013.33;60.015;0;-40.045
1/2/2016;11:45:06;25.508;95.011;1013.33;59.011;0.859;-400.592
1/2/2016;11:46:06;25.523;93.999;1013.33;57.555;0.367;-400.584
1/2/2016;11:47:06;25.557;93.919;1013.33;55.744;0;-400.485
1/2/2016;11:48:06;25.618;93.471;1013.33;53.626;0.219;-40.055
1/2/2016;11:49:06;25.662;93.031;1013.33;51.295;0;-400.587
1/2/2016;11:50:07;25.684;92.766;1013.33;49.242;0.062;-400.568
1/2/2016;11:51:06;25.691;92.367;1013.33;47.422;0.367;-400.591
1/2/2016;11:52:06;25.708;92.303;1013.33;46.767;0;-400.498
1/2/2016;11:53:06;25.754;92.215;1013.33;47.076;0;-400.503
1/2/2016;11:54:06;25.777;91.603;1013.33;47.516;0;-400.364
1/2/2016;11:55:06;25.798;91.456;1013.33;47.668;0.031;-400.572
1/2/2016;11:56:06;25.831;91.631;1013.33;47.744;0;-400.488
1/2/2016;11:57:06;25.861;91.317;1013.32;47.56;0;-40.044
1/2/2016;11:58:06;25.906;90.692;1013.32;46.778;0;-400.405
1/2/2016;11:59:06;25.943;90.53;1013.32;45.557;0;-400.424
1/2/2016;12:00:07;25.967;90.139;1013.32;45.025;0.133;-400.512
1/2/2016;12:01:06;25.962;89.481;1013.32;44.848;0.023;-400.477
1/2/2016;12:02:06;25.942;89.631;1013.32;44.58;0;-400.689
1/2/2016;12:03:06;25.949;89.778;1013.32;43.074;0;-400.496
1/2/2016;12:04:06;25.955;89.61;1013.32;41.738;0;-400.575
1/2/2016;12:05:06;25.97;89.381;1013.32;40.92;0;-400.599
1/2/2016;12:06:06;25.993;89.112;1013.32;39.736;0.016;-400.653
1/2/2016;12:07:06;26.017;89.188;1013.32;38.301;0.062;-400.553
1/2/2016;12:08:06;26.033;88.767;1013.32;36.286;0.188;-400.657
1/2/2016;12:09:06;26.03;88.341;1013.32;35.124;0.281;-400.631
1/2/2016;12:10:07;26.011;88.425;1013.32;34.053;0.227;-400.607
1/2/2016;12:11:06;25.998;88.478;1013.32;32.885;0.742;-400.686
1/2/2016;12:12:06;25.985;88.544;1013.32;31.912;0.023;-40.065
1/2/2016;12:13:06;25.976;88.679;1013.32;30.098;0;-400.609
1/2/2016;12:14:06;25.973;89.205;1013.32;28.528;0;-400.673
1/2/2016;12:15:06;25.984;89.13;1013.32;27.001;0;-40.063
1/2/2016;12:16:06;26.004;88.85;1013.32;26.05;0;-400.548
1/2/2016;12:17:06;26.025;88.892;1013.32;24.895;0;-400.468
1/2/2016;12:18:06;26.051;88.71;1013.32;24.098;0;-400.623
1/2/2016;12:19:06;26.059;88.557;1013.32;23.542;0;-400.564
1/2/2016;12:20:07;26.071;88.693;1013.32;23.022;0;-400.568
1/2/2016;12:21:06;26.07;88.557;1013.32;22.696;0;-400.661
1/2/2016;12:22:06;26.093;88.654;1013.32;22.208;0;-400.572
1/2/2016;12:23:06;26.112;88.047;1013.32;21.655;0.266;-400.708
1/2/2016;12:24:06;26.067;87.744;1013.32;21.632;0;-400.641
1/2/2016;12:25:07;26.037;88.217;1013.32;21.288;0;-40.067
1/2/2016;12:26:06;26.065;88.407;1013.32;21.258;0;-400.573
1/2/2016;12:27:06;26.108;88.208;1013.32;20.34;0;-400.543
1/2/2016;12:28:06;26.154;88.253;1013.32;19.259;0;-400.757
1/2/2016;12:29:06;26.22;87.824;1013.32;18.005;0;-400.714
1/2/2016;12:30:07;26.279;87.268;1013.32;17.116;0.25;-400.677
1/2/2016;12:31:06;26.301;86.831;1013.32;15.653;0.422;-400.721
1/2/2016;12:32:06;26.295;87.018;1013.32;14.44;0;-400.776
1/2/2016;12:33:06;26.318;87.163;1013.32;13.338;0.188;-40.082
1/2/2016;12:34:06;26.327;86.607;1013.32;12.77;0.203;-40.079
1/2/2016;12:35:07;26.29;86.616;1013.32;12.692;0.492;-400.675
1/2/2016;12:36:06;26.224;87.148;1013.32;13.541;0.078;-400.584
1/2/2016;12:37:06;26.213;87.799;1013.32;13.972;0;-400.674
1/2/2016;12:38:06;26.208;87.645;1013.32;14.071;0.055;-400.718
1/2/2016;12:39:06;26.206;87.848;1013.32;13.582;0;-400.698
1/2/2016;12:40:07;26.245;87.536;1013.32;12.506;0;-379.386
1/2/2016;12:41:06;26.283;87.431;1013.32;11.133;0.008;-387.626
1/2/2016;12:42:06;26.314;87.355;1013.32;9.434;0.188;-395.721
1/2/2016;12:43:06;26.333;86.962;1013.32;7.853;0.094;-397.676
1/2/2016;12:44:06;26.357;86.917;1013.32;6.534;0.047;-398.274
1/2/2016;12:45:07;26.393;86.545;1013.32;5.311;0.188;-399.382
1/2/2016;12:46:06;26.411;86.329;1013.32;4.259;0.273;-399.208
1/2/2016;12:47:06;26.444;86.093;1013.31;3.208;0.078;-399.458
1/2/2016;12:48:06;26.485;85.712;1013.31;2.193;0.859;-399.486
1/2/2016;12:49:06;26.47;85.506;1013.31;1.47;0.898;-399.484
1/2/2016;12:50:07;26.43;85.489;1013.31;0.729;0.328;-399.623
1/2/2016;12:51:06;26.429;85.883;1013.31;0.074;0;-399.631
1/2/2016;12:52:06;26.495;85.666;1013.31;0.165;0;-399.717
1/2/2016;12:53:06;26.572;85.221;1013.31;0.292;0;-399.686
1/2/2016;12:54:06;26.646;84.983;1013.31;0.467;0;-399.687
1/2/2016;12:55:07;26.714;84.527;1013.31;0.48;0;-399.811
1/2/2016;12:56:06;26.775;83.889;1013.31;0.712;0;-399.773
1/2/2016;12:57:06;26.809;83.697;1013.31;0.701;0.211;-399.841
1/2/2016;12:58:06;26.813;83.238;1013.31;0.883;0.352;-399.863
1/2/2016;12:59:06;26.765;83.826;1013.31;0.88;0.07;-399.791
1/2/2016;13:00:07;26.772;83.67;1013.31;0.854;0;-399.898
1/2/2016;13:01:06;26.794;83.542;1013.31;0.99;0;-39.986
1/2/2016;13:02:06;26.814;83.436;1013.31;1.093;0;-399.903
1/2/2016;13:03:06;26.8;83.262;1013.31;1.409;0;-399.857
1/2/2016;13:04:06;26.757;83.026;1013.31;1.639;0;-39.983
1/2/2016;13:05:07;26.718;83.464;1013.31;1.883;0;-399.827
1/2/2016;13:06:06;26.705;83.828;1013.31;2.349;0;-399.916
1/2/2016;13:07:06;26.689;83.937;1013.31;3.245;0;-399.961
1/2/2016;13:08:06;26.69;83.943;1013.31;4.203;0;-399.924
1/2/2016;13:09:07;26.699;84.337;1013.31;5.282;0;-39.995
1/2/2016;13:10:07;26.768;84.501;1013.31;6.502;0;-399.966
1/2/2016;13:11:06;26.833;83.528;1013.31;7.741;0;-400.016
1/2/2016;13:12:06;26.845;83.467;1013.31;8.956;0;-40.009
1/2/2016;13:13:06;26.866;83.608;1013.31;9.965;0;-400.083
1/2/2016;13:14:06;26.919;83.283;1013.31;11.443;0;-40.018
1/2/2016;13:15:07;26.935;83.014;1013.31;12.8;0;-40.015
1/2/2016;13:16:07;27.021;83.403;1013.31;13.903;0.125;-400.096
1/2/2016;13:17:07;27.069;82.643;1013.30;15.141;1.156;-400.203
1/2/2016;13:18:07;27.03;82.93;1013.30;16.428;1.148;-400.072
1/2/2016;13:19:07;27;83.246;1013.30;17.523;1.117;-400.124
1/2/2016;13:20:07;26.983;83.257;1013.30;18.939;1.312;-40.011
1/2/2016;13:21:06;26.939;83.317;1013.30;19.901;1.555;-400.112
1/2/2016;13:22:06;26.916;83.629;1013.30;20.459;1.32;-400.149
1/2/2016;13:23:06;26.884;83.508;1013.30;20.799;1.312;-400.182
1/2/2016;13:24:06;26.834;84.096;1013.30;20.797;1.164;-400.177
1/2/2016;13:25:07;26.809;84.117;1013.30;21.092;0.961;-400.127
1/2/2016;13:26:07;26.797;84.408;1013.30;21.301;0.023;-400.076
1/2/2016;13:27:07;26.824;84.268;1013.30;21.885;0.266;-400.129
1/2/2016;13:28:07;26.83;84.111;1013.30;22.429;0.016;-400.099
1/2/2016;13:29:07;26.873;83.954;1013.30;22.975;0.406;-400.261
1/2/2016;13:30:07;26.922;83.669;1013.30;23.128;1.102;-400.171
1/2/2016;13:31:06;26.887;83.744;1013.30;23.5;0.898;-400.247
1/2/2016;13:32:06;26.846;83.871;1013.30;24.15;1.18;-400.289
1/2/2016;13:33:06;26.827;83.636;1013.30;24.763;0.734;-400.252
1/2/2016;13:34:07;26.823;83.972;1013.30;25.522;0.305;-400.286
1/2/2016;13:35:07;26.834;83.858;1013.30;26.338;1.938;-400.296
1/2/2016;13:36:07;26.792;83.897;1013.30;27.326;0.867;-400.308
1/2/2016;13:37:07;26.764;84.405;1013.30;28.535;1.977;-400.312
1/2/2016;13:38:07;26.717;84.762;1013.30;29.725;2;-400.303
1/2/2016;13:39:07;26.69;84.958;1013.30;30.976;2.492;-400.374
1/2/2016;13:40:07;26.67;85.079;1013.30;31.581;2.016;-400.424
1/2/2016;13:41:06;26.651;85.094;1013.30;32.006;1.211;-400.296
1/2/2016;13:42:07;26.678;85.204;1013.30;32.085;1.406;-400.343
1/2/2016;13:43:07;26.691;84.897;1013.30;32.182;1.547;-400.325
1/2/2016;13:44:07;26.664;85.111;1013.30;32.048;1.695;-400.243
1/2/2016;13:45:07;26.671;85.242;1013.30;31.047;1.117;-40.036
1/2/2016;13:46:07;26.718;84.916;1013.30;29.765;1.969;-400.254
1/2/2016;13:47:07;26.737;84.828;1013.30;28.802;1.469;-400.344
1/2/2016;13:48:07;26.778;84.638;1013.30;27.645;1.164;-400.284
1/2/2016;13:49:07;26.822;84.371;1013.30;26.626;1.57;-400.306
1/2/2016;13:50:07;26.849;84.251;1013.30;26.015;0.797;-400.309
1/2/2016;13:51:07;26.895;84.1;1013.30;25.546;0.469;-400.485
1/2/2016;13:52:07;27.004;84.073;1013.30;25.662;1.117;-400.428
1/2/2016;13:53:07;27.176;83.115;1013.30;26.14;1.172;-400.278
1/2/2016;13:54:07;27.302;81.941;1013.30;27.098;1.172;-400.375
1/2/2016;13:55:07;27.379;81.563;1013.30;28.333;0.789;-400.364
1/2/2016;13:56:07;27.426;80.811;1013.30;29.5;0.469;-400.456
1/2/2016;13:57:07;27.483;80.442;1013.30;30.676;0.906;-400.466
1/2/2016;13:58:07;27.475;80.44;1013.30;31.814;0.555;-400.357
1/2/2016;13:59:07;27.594;80.68;1013.30;32.547;1.133;-40.057
1/2/2016;14:00:07;27.801;78.947;1013.30;33.016;1.141;-400.392
1/2/2016;14:01:07;27.946;78.607;1013.30;33.074;0.531;-400.503
1/2/2016;14:02:07;28.07;78.044;1013.30;33.076;1.609;-400.536
1/2/2016;14:03:07;28.187;77.206;1013.30;33.059;1.273;-400.529
1/2/2016;14:04:07;28.346;76.044;1013.30;32.834;1.547;-400.492
1/2/2016;14:05:07;28.367;75.582;1013.30;32.535;0.57;-400.526
1/2/2016;14:06:07;28.46;75.646;1013.30;32.26;0.141;-400.513
1/2/2016;14:07:07;28.479;74.73;1013.29;31.759;1.234;-40.043
1/2/2016;14:08:07;28.283;75.816;1013.29;31.199;0.586;-400.432
1/2/2016;14:09:07;28.242;76.314;1013.29;30.689;0.07;-40.045
1/2/2016;14:10:07;28.253;76.13;1013.29;30.738;0.344;-400.433
1/2/2016;14:11:07;28.226;76.12;1013.29;31.968;0;-40.04
1/2/2016;14:12:07;28.231;76.234;1013.29;33.574;0.008;-400.452
1/2/2016;14:13:07;28.343;75.771;1013.29;35.518;0.594;-40.059
1/2/2016;14:14:07;28.434;75.985;1013.29;37.434;0.758;-400.536
1/2/2016;14:15:07;28.433;75.543;1013.29;38.888;0;-40.051
1/2/2016;14:16:07;28.471;75.372;1013.29;39.568;0;-400.607
1/2/2016;14:17:07;28.5;75.181;1013.29;39.581;0.484;-400.636
1/2/2016;14:18:07;28.588;75.201;1013.29;39.379;0.008;-400.631
1/2/2016;14:19:07;28.685;74.445;1013.29;38.356;0;-400.617
1/2/2016;14:20:07;28.825;74.434;1013.29;36.859;0;-400.612
1/2/2016;14:21:07;28.977;73.422;1013.29;35.495;0.008;-400.593
1/2/2016;14:22:07;29.133;72.939;1013.29;34.995;0.758;-400.647
1/2/2016;14:23:07;29.242;72.033;1013.29;35.883;1.961;-400.585
1/2/2016;14:24:07;29.152;72.221;1013.29;37.733;1.555;-400.581
1/2/2016;14:25:07;28.973;72.708;1013.29;40.499;0.938;-400.637
1/2/2016;14:26:07;28.93;73.25;1013.29;43.888;0;-400.521
1/2/2016;14:27:07;28.95;73.128;1013.29;47.29;0;-400.613
1/2/2016;14:28:07;28.944;73.561;1013.29;50.546;1.25;-400.616
1/2/2016;14:29:07;29.055;72.809;1013.29;53.446;2.055;-400.527
1/2/2016;14:30:07;28.99;72.758;1013.29;55.39;1.367;-400.622
1/2/2016;14:31:07;28.927;73.066;1013.29;56.659;1.039;-400.539
1/2/2016;14:32:07;28.904;73.518;1013.29;57.667;1.336;-400.545
1/2/2016;14:33:07;28.863;73.333;1013.29;58.329;1.758;-400.571
1/2/2016;14:34:07;28.778;74.124;1013.29;59.153;1.898;-400.531
1/2/2016;14:35:07;28.782;74.539;1013.29;60.602;1.648;-400.628
1/2/2016;14:36:07;28.833;74.243;1013.29;63.297;1.383;-400.736
1/2/2016;14:37:07;28.87;74.411;1013.29;67.283;1.328;-400.615
1/2/2016;14:38:07;28.888;73.923;1013.29;72.164;1.703;-400.667
1/2/2016;14:39:07;28.699;74.116;1013.29;76.938;0.828;-40.07
1/2/2016;14:40:07;28.512;75.791;1013.29;81.186;0.656;-400.644
1/2/2016;14:41:07;28.548;75.819;1013.29;83.897;0.266;-400.724
1/2/2016;14:42:07;28.551;75.629;1013.29;84.392;0.062;-400.693
1/2/2016;14:43:07;28.542;75.879;1013.29;84.05;0.508;-400.671
1/2/2016;14:44:07;28.54;75.547;1013.29;82.615;0;-400.769
1/2/2016;14:45:07;28.534;76.117;1013.29;81.363;0.5;-400.618
1/2/2016;14:46:07;28.531;75.645;1013.29;80.378;0.281;-400.654
1/2/2016;14:47:07;28.484;76.068;1013.29;80.319;0.008;-400.702
1/2/2016;14:48:07;28.497;75.835;1013.29;80.701;0;-400.575
1/2/2016;14:49:07;28.644;76.467;1013.29;81.047;0.047;-400.636
1/2/2016;14:50:07;28.884;74.723;1013.29;81.567;0.25;-400.661
1/2/2016;14:51:07;29.085;74.24;1013.29;82.358;1.047;-400.677
1/2/2016;14:52:07;29.057;74.357;1013.29;84.019;2.023;-400.655
1/2/2016;14:53:07;29.057;74.906;1013.29;86.972;1.391;-400.506
1/2/2016;14:54:07;29.015;73.648;1013.29;90.838;1.414;-400.671
1/2/2016;14:55:07;28.974;74.623;1013.29;95.276;1.82;-400.665
1/2/2016;14:56:07;28.896;75.639;1013.29;99.066;2.203;-400.739
1/2/2016;14:57:07;28.867;75.698;1013.28;102.742;1.68;-400.678
1/2/2016;14:58:07;28.793;74.927;1013.28;107.118;2.281;-400.738
1/2/2016;14:59:07;28.618;75.676;1013.28;112.612;1.922;-400.645
1/2/2016;15:00:07;28.565;76.315;1013.28;118.42;2.094;-400.741
1/2/2016;15:01:07;28.599;76.894;1013.28;124.606;2.227;-400.814
1/2/2016;15:02:07;28.745;76.517;1013.28;131.116;2.07;-40.081
1/2/2016;15:03:07;28.817;76.155;1013.28;137.26;1.305;-400.849
1/2/2016;15:04:07;28.906;75.715;1013.28;143.822;0.648;-400.703
1/2/2016;15:05:07;28.949;74.641;1013.28;149.452;1.758;-400.905
1/2/2016;15:06:07;28.886;75.377;1013.28;154.227;1.016;-400.839
1/2/2016;15:07:07;28.885;76.502;1013.28;158.464;1.68;-400.759
1/2/2016;15:08:07;28.878;75.776;1013.28;160.691;1.508;-400.799
1/2/2016;15:09:07;28.774;75.825;1013.28;160.701;1.664;-400.716
1/2/2016;15:10:07;28.647;76.329;1013.28;159.722;1.18;-400.678
1/2/2016;15:11:07;28.605;76.451;1013.28;157.075;1.18;-40.069
1/2/2016;15:12:07;28.553;76.811;1013.28;155.19;1.789;-400.771
1/2/2016;15:13:07;28.574;76.562;1013.28;156.002;0.516;-400.738
1/2/2016;15:14:07;28.58;76.436;1013.28;157.036;1.273;-400.738
